Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,False,3,1.0,0.0,0.0,5.0,3.333333333333333,5.666666666666668,4.0,40.0,15.333333333333336,1.3333333333333333,1.3333333333333333,31.0,8.666666666666666,0.0,11.0,8.666666666666666,0.0,0.0,47.0,20.666666666666668,0.4733333333333333,1.0,0.3333333333333333,0.0,0.0,89.33333333333331,62.33333333333334,2.0,1.0,9.666666666666666,8.333333333333334,5.333333333333333,4.333333333333333,38.66666666666666,19.33333333333333,20.0,9.0,46.0,17.333333333333332,0.3333333333333333,8.333333333333334,7.0,2.0,0.0,64.0,32.666666666666664,0.4866666666666666,0.0,5.0,3.333333333333333,0.7200000000000001,120.66666666666669,83.66666666666667,8.0,657.6666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,177.8,187.96,170.0,1.0,0.0,0.0,11.714285714285715,9.071428571428571,13.5,9.571428571428571,48.78571428571429,16.571428571428573,2.9285714285714284,1.8571428571428568,47.57142857142857,14.142857142857142,0.14285714285714285,5.928571428571429,4.785714285714286,0.8571428571428571,0.42857142857142855,65.21428571428571,28.0,0.4664285714285714,1.4285714285714286,1.0,0.6428571428571429,0.38,111.92857142857143,72.92857142857143,2.0,9.0,8.357142857142858,5.857142857142858,10.428571428571429,6.7142857142857135,32.357142857142854,12.428571428571427,13.0,7.357142857142858,41.57142857142857,15.571428571428573,0.14285714285714285,5.857142857142858,5.071428571428571,1.7857142857142858,0.2857142857142857,55.78571428571429,26.5,0.4671428571428571,0.42857142857142855,3.1428571428571432,1.3571428571428572,0.41,86.85714285714286,56.28571428571429,33.0,634.2857142857142,1.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,180.34,172.72,170.0,29.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,5.5,3.6666666666666665,10.0,7.833333333333332,26.33333333333333,7.333333333333332,5.0,3.1666666666666665,32.666666666666664,11.833333333333336,0.16666666666666666,3.1666666666666665,2.833333333333333,1.3333333333333333,0.0,41.333333333333336,18.33333333333333,0.4883333333333333,1.1666666666666667,4.333333333333333,1.5,0.4633333333333334,79.0,53.0,5.0,1.0,3.5,1.8333333333333333,12.166666666666664,7.166666666666668,13.333333333333336,4.666666666666667,13.833333333333336,8.166666666666666,29.16666666666667,11.666666666666664,0.0,6.666666666666668,6.5,1.8333333333333333,0.5,39.333333333333336,20.0,0.4933333333333334,1.3333333333333333,4.666666666666667,2.1666666666666665,0.435,53.5,33.333333333333336,12.0,512.5,1.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,182.88,193.04,170.0,2.0,0.0,0.0,4.6,3.0,3.6,2.5,29.1,9.0,13.3,8.5,40.1,15.7,0.1,1.3,1.3,1.6,0.4,46.0,20.0,0.5319999999999999,1.6,3.1,1.6,0.47100000000000003,68.9,39.6,4.0,4.0,4.5,3.2,2.5,1.0,47.5,17.7,14.3,7.9,59.6,23.2,0.4,0.2,0.2,1.7,0.2,64.3,26.6,0.35100000000000003,0.8,1.8,1.2,0.435,81.3,41.9,21.0,561.6,2.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,170.18,177.8,145.0,24.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,False,3,0.0,2.0,0.0,1.125,1.0,1.5,1.0,19.375,3.875,12.5,6.875,31.5,10.125,0.0,0.75,0.625,4.5,0.125,33.375,11.75,0.385,1.0,6.0,3.75,0.54,71.875,46.375,3.0,3.0,6.375,5.125,4.5,3.625,29.0,11.375,7.25,3.75,29.375,9.75,0.125,5.0,3.875,0.125,0.125,40.75,18.75,0.36125,0.375,1.125,0.25,0.16625,73.5,48.875,18.0,613.875,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,177.8,180.34,155.0,0.0,1.0,0.0,2.0,1.1428571428571428,2.142857142857143,0.8571428571428571,16.714285714285715,5.285714285714286,9.428571428571429,4.714285714285714,24.714285714285715,8.428571428571429,0.7142857142857143,1.5714285714285714,1.2857142857142858,0.42857142857142855,0.0,28.285714285714285,10.857142857142858,0.3728571428571428,0.14285714285714285,1.2857142857142858,1.2857142857142858,0.5714285714285714,29.57142857142857,12.0,2.0,3.0,1.1428571428571428,0.7142857142857143,0.8571428571428571,0.42857142857142855,7.7142857142857135,2.2857142857142856,1.5714285714285714,1.0,7.571428571428571,2.142857142857143,0.0,1.4285714285714286,0.8571428571428571,1.0,0.14285714285714285,10.142857142857142,3.7142857142857135,0.3757142857142858,0.7142857142857143,2.4285714285714284,0.8571428571428571,0.4514285714285714,24.142857142857146,16.857142857142858,9.0,219.42857142857144,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,175.26,172.72,155.0,25.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,182.88,182.88,235.0,0.0,1.0,0.0,5.5,4.0,17.5,8.5,51.0,15.5,6.0,4.5,64.5,20.0,0.0,4.5,4.5,0.0,0.0,74.5,28.5,0.48,0.0,1.5,1.0,0.75,81.0,34.5,1.0,1.0,9.0,6.5,20.5,11.5,37.5,14.0,0.0,0.0,43.5,16.5,0.5,5.5,2.5,0.0,0.0,58.0,25.5,0.36,0.5,3.0,0.0,0.0,61.5,28.5,3.0,342.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.42,193.04,205.0,29.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,3.333333333333333,3.1666666666666665,7.166666666666668,5.5,38.16666666666666,9.666666666666666,1.6666666666666667,1.1666666666666667,39.66666666666666,10.666666666666666,0.6666666666666666,4.0,2.5,0.0,0.0,47.0,16.333333333333332,0.46,0.0,0.16666666666666666,0.0,0.0,75.66666666666667,44.33333333333334,1.0,4.0,1.1666666666666667,0.8333333333333334,2.6666666666666665,1.6666666666666667,33.833333333333336,11.833333333333336,6.833333333333332,3.333333333333333,40.333333333333336,14.833333333333336,0.5,1.8333333333333333,1.1666666666666667,0.3333333333333333,0.0,43.33333333333334,16.833333333333332,0.4866666666666666,0.0,1.8333333333333333,1.0,0.2766666666666667,64.33333333333333,35.833333333333336,12.0,475.66666666666674,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,180.34,187.96,205.0,1.0,0.0,0.0,13.357142857142858,10.5,15.071428571428573,10.142857142857142,66.07142857142857,26.214285714285715,10.857142857142858,7.142857142857142,72.92857142857143,27.785714285714285,0.6428571428571429,5.7142857142857135,5.214285714285714,1.2857142857142858,0.21428571428571427,92.0,43.5,0.4964285714285714,0.14285714285714285,1.0714285714285714,0.7857142857142857,0.26142857142857145,108.07142857142857,58.14285714285714,7.0,3.0,8.642857142857142,6.142857142857142,10.357142857142858,7.571428571428571,28.5,8.0,2.2857142857142856,1.2142857142857142,28.714285714285715,7.357142857142858,0.42857142857142855,3.7857142857142856,3.2857142857142856,0.5714285714285714,0.0,41.142857142857146,16.785714285714285,0.4028571428571429,0.5714285714285714,3.1428571428571432,0.8571428571428571,0.3371428571428572,49.14285714285714,24.07142857142857,32.0,587.8571428571429,5.0,0.0,0.0,2.0,7.0,1.0,1.0,11.0,185.42,190.5,185.0,32.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Red,False,3,0.0,3.0,0.0,11.222222222222221,9.666666666666666,15.666666666666664,14.222222222222221,27.33333333333333,12.444444444444445,15.888888888888891,11.222222222222221,33.888888888888886,17.22222222222222,0.3333333333333333,13.777777777777779,11.0,1.0,0.3333333333333333,58.88888888888889,37.888888888888886,0.6699999999999999,0.3333333333333333,2.0,1.3333333333333333,0.5455555555555556,89.22222222222223,66.44444444444444,3.0,2.0,9.666666666666666,7.666666666666668,2.333333333333333,1.2222222222222223,10.0,3.6666666666666665,12.0,8.666666666666666,12.111111111111109,3.6666666666666665,0.1111111111111111,2.555555555555556,2.2222222222222223,2.1111111111111107,0.2222222222222222,24.33333333333333,13.555555555555555,0.4522222222222223,0.3333333333333333,4.5555555555555545,2.1111111111111107,0.4177777777777778,50.66666666666666,38.555555555555564,18.0,560.5555555555555,0.0,1.0,0.0,1.0,4.0,0.0,1.0,7.0,193.04,208.28,240.0,0.0,3.0,0.0,7.666666666666668,7.0,22.33333333333333,18.0,26.0,11.666666666666664,25.33333333333333,19.666666666666668,58.0,34.333333333333336,1.0,8.0,8.0,1.6666666666666667,0.0,73.66666666666667,49.33333333333334,0.73,0.0,1.6666666666666667,0.6666666666666666,0.4166666666666667,116.33333333333331,88.33333333333331,3.0,0.0,0.0,0.0,1.6666666666666667,1.0,13.0,2.0,0.0,0.0,13.666666666666664,2.333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,14.666666666666664,3.0,0.4733333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,15.333333333333336,3.333333333333333,4.0,235.33333333333331,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,185.42,195.58,240.0,34.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,2.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,4.0,0.44,0.0,7.0,0.0,0.0,12.0,7.0,0.0,1.0,2.0,2.0,6.0,6.0,11.0,6.0,27.0,22.0,32.0,23.0,1.0,10.0,9.0,0.0,0.0,44.0,34.0,0.77,0.0,1.0,1.0,1.0,84.0,73.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.96,195.58,245.0,2.0,0.0,0.0,4.333333333333333,3.0,3.0,1.3333333333333333,17.0,7.333333333333332,5.0,3.333333333333333,18.666666666666668,8.0,0.3333333333333333,2.0,1.0,1.3333333333333333,0.0,25.0,12.0,0.43,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,40.0,27.0,1.0,2.0,11.666666666666664,9.0,12.333333333333336,11.0,38.66666666666666,10.333333333333334,12.0,7.666666666666668,40.0,11.0,0.3333333333333333,11.333333333333336,9.0,0.3333333333333333,0.3333333333333333,63.0,29.0,0.3800000000000001,0.0,1.6666666666666667,0.6666666666666666,0.4166666666666667,76.33333333333333,41.0,5.0,488.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,187.96,185.42,230.0,35.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Red,False,3,0.0,3.0,0.0,10.666666666666666,9.666666666666666,17.333333333333332,14.333333333333336,22.33333333333333,14.333333333333336,5.0,5.0,32.333333333333336,22.33333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,44.66666666666666,33.666666666666664,0.7466666666666667,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,95.0,82.66666666666667,3.0,0.0,1.3333333333333333,0.6666666666666666,6.0,3.0,14.333333333333336,3.0,3.333333333333333,2.0,18.666666666666668,4.333333333333333,0.0,3.6666666666666665,3.0,0.0,0.3333333333333333,23.66666666666667,8.0,0.30666666666666664,0.6666666666666666,6.333333333333332,0.3333333333333333,0.02666666666666667,49.0,31.66666666666667,6.0,485.66666666666674,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,187.96,195.58,170.0,0.0,3.0,0.0,6.777777777777778,5.0,12.0,8.777777777777779,30.88888888888889,8.666666666666666,6.4444444444444455,3.111111111111111,34.0,8.333333333333334,0.3333333333333333,8.555555555555555,7.222222222222222,1.3333333333333333,0.1111111111111111,49.33333333333334,20.555555555555557,0.5133333333333333,0.3333333333333333,1.0,0.5555555555555556,0.15777777777777774,61.88888888888889,32.111111111111114,5.0,1.0,2.7777777777777777,1.4444444444444444,9.0,7.666666666666668,19.88888888888889,6.0,3.111111111111111,2.333333333333333,22.33333333333333,8.444444444444445,0.0,6.888888888888888,6.111111111111112,0.6666666666666666,0.0,32.0,16.0,0.4066666666666667,0.4444444444444444,3.2222222222222223,1.0,0.2377777777777777,53.111111111111114,35.22222222222222,17.0,438.11111111111114,0.0,1.0,0.0,2.0,3.0,2.0,0.0,8.0,185.42,195.58,170.0,26.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,2.0,0.0,0.0,5.0,4.142857142857143,7.857142857142858,6.428571428571429,26.142857142857146,13.0,16.428571428571427,10.285714285714286,31.0,13.714285714285715,0.0,14.428571428571427,11.857142857142858,1.8571428571428568,0.5714285714285714,50.42857142857143,29.714285714285715,0.4957142857142857,0.2857142857142857,6.571428571428571,2.142857142857143,0.3171428571428572,76.28571428571429,52.85714285714285,2.0,4.0,5.142857142857143,4.428571428571429,11.714285714285715,7.428571428571429,25.0,10.428571428571429,7.857142857142858,5.7142857142857135,37.142857142857146,17.0,0.2857142857142857,2.2857142857142856,2.142857142857143,2.571428571428572,0.0,44.57142857142857,23.57142857142857,0.5700000000000001,1.0,2.571428571428572,1.7142857142857142,0.5885714285714286,72.28571428571429,50.0,20.0,769.2857142857142,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,170.18,177.8,155.0,0.0,2.0,0.0,13.5,9.8,13.3,8.5,57.4,21.1,7.7,3.9,59.5,19.0,0.3,5.4,4.7,1.6,0.2,78.4,33.5,0.465,0.8,2.0,0.6,0.11400000000000003,105.7,58.1,2.0,3.0,11.4,7.7,10.3,7.4,57.3,15.0,17.3,7.8,69.4,19.0,0.0,4.1,3.5,2.2,0.1,84.9,30.2,0.402,1.0,5.0,2.2,0.386,122.9,63.3,23.0,654.3,0.0,0.0,0.0,2.0,2.0,2.0,1.0,7.0,170.18,177.8,155.0,34.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Red,False,3,0.0,2.0,0.0,7.2,5.1,6.9,5.0,41.0,16.0,5.6,3.9,41.7,16.0,0.3,4.6,3.8,1.2,0.0,53.5,24.9,0.518,0.8,1.6,0.9,0.34299999999999997,75.5,45.7,6.0,2.0,5.7,3.7,7.3,3.5,39.1,11.6,9.1,4.1,42.3,9.2,0.1,7.5,6.3,1.2,0.3,55.5,19.2,0.366,0.3,0.6,0.6,0.3,67.2,29.5,19.0,477.9,0.0,0.0,1.0,1.0,2.0,4.0,0.0,8.0,177.8,177.8,170.0,0.0,2.0,0.0,10.0,6.0,8.0,2.0,90.5,28.5,0.5,0.5,71.0,13.5,0.5,18.0,11.5,0.0,0.0,99.0,31.0,0.355,0.0,0.0,0.0,0.0,101.0,33.0,2.0,0.0,10.0,7.0,3.5,2.0,52.5,26.0,1.0,1.0,34.5,15.0,0.0,12.5,7.0,0.5,0.0,57.0,29.0,0.4,0.0,2.0,1.5,0.375,58.0,30.0,4.0,484.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,182.88,187.96,170.0,35.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,6.5,4.0,11.5,4.5,33.5,9.0,0.0,0.0,33.0,8.0,0.0,5.5,1.5,0.5,0.5,45.0,13.5,0.3,0.5,0.0,0.0,0.0,53.0,21.5,1.0,1.0,4.0,3.0,9.0,6.0,32.5,11.0,7.0,3.0,42.5,16.0,0.0,2.0,1.0,2.5,0.0,48.5,20.0,0.52,1.5,1.5,1.5,1.0,64.0,34.0,3.0,356.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,182.88,185.42,155.0,0.0,2.0,0.0,4.4,2.6,2.4,1.6,63.8,24.6,1.6,0.6,49.6,13.2,0.4,13.8,11.0,0.0,0.0,67.8,26.8,0.4460000000000001,0.8,0.8,0.2,0.2,72.8,30.8,2.0,2.0,9.6,5.6,1.8,1.0,67.4,12.6,12.6,9.4,64.2,12.2,0.0,8.0,5.2,2.4,0.0,81.8,23.0,0.37799999999999995,0.0,4.8,3.0,0.74,160.4,89.4,12.0,659.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,185.42,185.42,155.0,25.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,0.5,0.5,0.5,0.0,11.5,4.5,0.0,0.0,5.0,0.0,0.0,6.5,4.0,0.0,0.0,12.0,4.5,0.3,1.0,0.0,0.0,0.0,14.5,7.0,1.0,1.0,1.5,1.0,0.0,0.0,13.0,4.5,3.5,1.0,11.5,2.5,0.0,3.5,2.0,2.5,0.0,16.5,5.5,0.345,1.0,2.0,1.5,0.8300000000000001,30.0,18.0,3.0,266.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,175.26,155.0,0.0,1.0,0.0,3.2,1.4,4.2,1.8,48.8,13.6,7.0,3.4,50.6,12.8,0.4,6.2,4.6,0.8,0.2,60.0,18.8,0.34600000000000003,0.0,1.2,0.4,0.3,98.2,52.6,1.0,3.0,3.6,2.6,2.0,0.8,28.8,12.0,12.8,6.0,33.0,10.8,0.6,7.0,5.4,2.4,0.4,43.6,18.8,0.40399999999999997,1.2,0.8,0.6,0.3,62.0,34.4,10.0,453.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,167.64,177.8,145.0,30.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,10.0,7.0,0.0,0.0,18.0,9.0,9.0,6.0,16.0,8.0,1.0,1.0,0.0,4.0,0.0,27.0,15.0,0.55,3.0,4.0,1.0,0.25,59.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.04,1.0,0.0,0.0,0.0,28.0,4.0,2.0,438.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,190.5,195.58,155.0,0.0,1.0,0.0,11.333333333333336,10.0,18.666666666666668,11.0,68.0,16.666666666666668,41.66666666666666,20.33333333333333,112.33333333333331,34.0,0.0,4.666666666666667,4.0,1.3333333333333333,0.6666666666666666,128.33333333333334,48.0,0.30666666666666664,0.3333333333333333,3.333333333333333,2.0,0.7766666666666667,205.66666666666663,116.33333333333331,1.0,1.0,6.333333333333332,4.666666666666667,13.0,8.666666666666666,52.66666666666666,21.0,9.666666666666666,5.666666666666668,61.33333333333334,24.0,0.3333333333333333,7.666666666666668,6.666666666666668,2.6666666666666665,0.0,75.33333333333333,35.333333333333336,0.46,1.3333333333333333,2.0,2.0,1.0,121.33333333333331,76.33333333333333,8.0,745.3333333333335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,175.26,177.8,155.0,27.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,0.0,0.0,5.0,3.0,34.0,4.0,0.0,0.0,36.0,5.0,0.0,3.0,2.0,0.0,0.0,39.0,7.0,0.17,1.0,0.0,0.0,0.0,41.0,8.0,0.0,1.0,19.0,17.0,61.0,48.0,67.0,30.0,12.0,10.0,97.0,47.0,0.0,24.0,24.0,1.0,0.0,140.0,88.0,0.62,0.0,4.0,1.0,0.25,183.0,124.0,2.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,182.88,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,4.0,8.0,6.0,3.0,2.0,14.0,9.0,2.0,1.0,1.0,0.0,0.0,18.0,12.0,0.66,0.0,0.0,0.0,0.0,18.0,12.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.82,213.36,265.0,29.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,True,5,0.0,3.0,0.0,4.111111111111111,3.333333333333333,6.777777777777778,4.222222222222221,43.444444444444436,13.666666666666664,13.444444444444445,7.666666666666668,58.66666666666666,21.444444444444443,0.4444444444444444,0.8888888888888888,0.7777777777777778,1.8888888888888888,0.0,63.66666666666666,25.555555555555557,0.39777777777777773,0.0,6.333333333333332,3.6666666666666665,0.44222222222222224,78.8888888888889,39.66666666666666,5.0,1.0,9.444444444444443,6.222222222222222,11.444444444444445,6.666666666666668,61.555555555555564,15.666666666666664,1.4444444444444444,1.2222222222222223,59.22222222222222,12.888888888888891,0.0,5.777777777777778,4.4444444444444455,0.4444444444444444,0.0,74.44444444444444,23.555555555555557,0.3188888888888889,1.0,2.4444444444444446,1.0,0.2877777777777778,89.8888888888889,37.77777777777778,24.0,720.5555555555555,2.0,1.0,3.0,0.0,4.0,0.0,0.0,8.0,182.88,190.5,205.0,0.0,6.0,0.0,11.666666666666664,10.166666666666666,10.0,8.5,36.5,24.0,25.66666666666667,15.0,47.66666666666666,26.33333333333333,1.0,12.833333333333336,11.0,5.5,0.3333333333333333,72.16666666666667,47.5,0.6333333333333334,1.1666666666666667,1.8333333333333333,1.5,0.5533333333333333,98.0,72.83333333333333,6.0,0.0,5.833333333333332,3.8333333333333335,7.333333333333332,4.5,27.16666666666667,5.0,0.6666666666666666,0.16666666666666666,25.5,3.6666666666666665,0.0,3.8333333333333335,2.1666666666666665,0.3333333333333333,0.0,35.166666666666664,9.666666666666666,0.2716666666666667,0.6666666666666666,5.166666666666667,0.8333333333333334,0.14,53.83333333333334,27.33333333333333,15.0,743.1666666666665,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,185.42,187.96,185.0,29.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
